,Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score
17346,1,0,0,39,7,8,3,6.0,6.4,0.46
17347,0,0,1,52,6,4,2,5.0,8.6,0.68
17348,1,0,1,26,6,1,0,1.0,2.4,0.06
17349,1,0,1,55,6,3,2,3.0,6.6,0.49
17350,0,1,0,62,12,2,2,4.0,6.9,0.62
17351,1,1,1,49,2,5,1,3.0,4.7,0.39
17352,0,0,0,57,9,8,2,4.0,8.1,0.62
17353,0,1,1,35,9,11,1,2.0,2.4,0.18
17354,1,0,1,34,18,3,2,5.0,5.5,0.38
17355,1,0,0,27,16,4,3,6.0,7.7,0.63
17356,0,1,1,60,18,7,2,4.0,5.0,0.34
17357,1,0,0,64,6,9,3,6.0,5.8,0.55
17358,1,0,1,55,9,3,4,8.0,9.9,0.86
17359,1,0,0,50,13,0,0,1.0,5.9,0.45
17360,0,0,1,52,12,11,2,4.0,4.9,0.38
17361,0,1,1,31,3,9,2,5.0,4.6,0.32
17362,1,1,0,52,10,4,3,5.0,4.3,0.38
17363,1,1,1,33,4,8,1,1.0,4.0,0.45
17364,0,0,0,52,3,12,0,1.0,4.0,0.21
17365,1,0,1,25,17,11,4,7.0,5.8,0.56
17366,1,0,0,52,13,11,2,6.0,8.6,0.7
17367,1,0,1,36,8,2,1,2.0,5.9,0.28
17368,0,1,0,24,14,3,3,7.0,8.2,0.72
17369,0,0,1,24,10,5,3,5.0,5.7,0.47
17370,0,0,0,35,12,6,3,5.0,7.4,0.68
17371,1,1,0,55,19,10,4,9.0,8.4,0.81
17372,1,0,0,42,6,0,0,1.0,5.9,0.02
17373,1,0,1,63,9,3,1,3.0,2.9,0.17
17374,1,1,1,24,5,11,3,5.0,6.5,0.45
17375,0,0,1,39,9,2,1,3.0,4.3,0.3
17376,0,0,0,54,9,1,2,4.0,4.6,0.33
17377,1,1,1,33,4,3,2,2.0,4.1,0.24
17378,1,0,0,25,17,6,2,6.0,6.2,0.53
17379,0,0,1,57,12,6,1,2.0,2.7,0.14
17380,0,0,1,40,15,0,4,6.0,7.8,0.59
17381,0,1,0,60,13,5,3,4.0,5.9,0.56
17382,1,0,1,45,11,10,2,4.0,6.0,0.58
17383,1,1,0,64,18,0,2,5.0,5.5,0.49
17384,0,1,0,24,10,10,4,9.0,8.0,0.77
17385,0,1,0,52,12,9,3,6.0,6.6,0.58
17386,0,1,0,38,5,7,5,9.0,5.9,0.87
17387,1,0,0,23,16,2,1,3.0,5.9,0.32
17388,1,0,1,43,13,9,2,5.0,6.9,0.53
17389,0,0,0,30,14,10,3,6.0,7.3,0.51
17390,1,1,0,28,4,4,3,7.0,8.3,0.85
17391,1,1,0,49,18,1,3,6.0,6.3,0.48
17392,1,0,1,22,1,7,2,3.0,5.9,0.45
17393,0,0,0,53,10,9,2,3.0,4.5,0.32
17394,1,0,0,46,6,0,1,4.0,5.1,0.3
17395,0,0,1,34,10,2,2,3.0,5.6,0.47
17396,0,1,1,65,17,1,1,2.0,4.7,0.35
17397,0,1,1,52,9,9,3,5.0,7.0,0.5
17398,1,1,1,40,1,11,0,1.0,2.4,0.06
17399,0,0,1,31,11,4,1,2.0,3.5,0.22
17400,0,0,0,50,18,2,1,2.0,5.9,0.31
17401,0,0,0,47,3,9,4,7.0,7.2,0.69
17402,0,0,1,36,8,9,1,4.0,5.1,0.4
17403,0,0,1,24,15,0,3,6.0,7.7,0.65
17404,1,1,1,51,19,8,1,4.0,6.1,0.43
17405,0,1,0,36,5,8,3,5.0,6.2,0.53
17406,0,0,1,31,8,12,3,5.0,5.9,0.34
17407,0,1,0,28,13,5,3,6.0,8.4,0.65
17408,1,1,0,49,16,12,4,9.0,7.5,0.72
17409,0,0,0,36,9,0,1,4.0,6.1,0.5
17410,1,1,0,24,12,5,2,5.0,5.7,0.54
17411,1,0,1,63,13,4,3,7.0,8.8,0.73
17412,0,1,0,65,8,7,3,7.0,7.7,0.56
17413,1,1,1,30,13,1,1,1.0,4.7,0.24
17414,1,0,1,37,20,11,2,4.0,5.5,0.47
17415,0,0,0,24,18,11,2,4.0,6.0,0.57
17416,1,1,0,47,18,8,1,1.0,1.3,0.07
17417,1,0,1,33,4,12,0,1.0,0.4,0.45
17418,1,1,1,27,3,6,2,4.0,4.0,0.33
17419,0,0,1,39,4,8,3,5.0,4.6,0.34
17420,1,0,1,60,19,3,1,1.0,5.9,0.01
17421,0,1,1,58,4,5,3,5.0,7.2,0.51
17422,0,1,0,52,19,9,3,6.0,7.0,0.66
17423,1,1,1,44,13,0,0,1.0,3.6,0.18
17424,0,0,1,55,16,12,2,4.0,5.6,0.54
17425,1,0,0,24,9,12,1,1.0,5.9,0.25
17426,1,0,1,51,12,6,3,6.0,6.7,0.49
17427,0,0,0,22,5,4,4,10.0,10.0,0.97
17428,0,0,0,32,20,9,4,8.0,6.6,0.52
17429,0,0,0,31,2,11,2,3.0,4.7,0.32
17430,1,0,0,45,15,6,3,6.0,6.8,0.52
17431,1,0,0,39,16,11,2,3.0,3.1,0.19
17432,1,1,0,36,9,0,4,7.0,6.9,0.55
17433,1,1,0,56,3,1,2,6.0,8.5,0.74
17434,1,1,1,58,8,12,2,3.0,5.2,0.45
17435,1,0,1,43,14,6,2,4.0,3.3,0.25
17436,0,0,1,31,13,4,4,7.0,6.5,0.57
17437,1,0,1,64,20,10,3,5.0,5.3,0.5
17438,0,1,1,58,4,12,3,4.0,5.9,0.66
17439,1,1,0,50,4,4,1,3.0,4.6,0.37
17440,0,1,1,38,17,6,4,6.0,7.0,0.53
17441,0,1,1,36,16,2,0,2.0,2.8,0.21
17442,0,1,0,51,17,7,1,3.0,4.3,0.36
17443,0,0,1,30,20,0,2,4.0,6.8,0.52
17444,1,0,1,38,4,6,0,1.0,2.5,0.15
17445,0,0,0,24,20,0,3,6.0,5.2,0.48
17446,1,0,1,48,12,12,2,4.0,5.9,0.4
17447,1,0,1,34,10,5,1,1.0,3.6,0.23
17448,1,0,0,26,10,6,3,7.0,6.8,0.51
17449,1,1,1,35,8,7,2,5.0,4.8,0.37
17450,1,1,0,53,3,3,5,10.0,10.0,1.0
17451,0,1,1,58,4,2,2,6.0,7.2,0.66
17452,0,0,0,49,5,4,3,5.0,7.3,0.67
17453,1,0,0,53,19,1,1,3.0,5.7,0.45
17454,0,0,0,38,12,7,2,5.0,6.8,0.57
17455,1,0,1,65,12,5,2,4.0,5.7,0.38
17456,1,0,0,60,9,3,1,3.0,3.7,0.2
17457,0,0,1,58,14,2,2,4.0,7.6,0.65
17458,1,0,1,35,8,10,2,2.0,1.7,0.08
17459,1,1,1,43,16,8,1,1.0,3.5,0.25
17460,1,0,0,37,6,8,2,5.0,6.3,0.61
17461,1,1,1,54,2,2,1,1.0,5.9,0.09
17462,1,0,0,23,9,10,1,4.0,3.8,0.26
17463,0,0,0,34,17,8,3,7.0,6.7,0.52
17464,1,1,1,39,16,1,3,6.0,7.3,0.51
17465,0,0,1,51,15,9,3,8.0,5.9,0.71
17466,0,0,0,32,9,8,4,8.0,8.8,0.82
17467,0,0,0,22,14,9,2,3.0,6.3,0.48
17468,1,0,0,21,13,5,1,3.0,4.6,0.4
17469,1,1,1,33,1,3,1,3.0,4.2,0.23
17470,0,1,0,40,3,8,2,5.0,7.2,0.56
17471,1,1,0,36,13,4,2,2.0,2.5,0.11
17472,0,1,1,24,16,7,2,3.0,3.8,0.2
17473,0,1,0,63,11,2,4,9.0,7.8,0.73
17474,1,0,0,33,7,2,2,5.0,6.7,0.53
17475,1,1,1,34,4,7,1,4.0,5.9,0.35
17476,1,0,0,37,20,8,2,5.0,6.9,0.52
17477,1,0,1,52,8,11,1,4.0,5.2,0.3
17478,1,0,1,41,10,6,1,3.0,5.4,0.35
17479,0,0,0,33,12,5,3,4.0,5.9,0.43
17480,0,0,1,23,3,9,4,6.0,6.2,0.58
17481,0,0,0,51,6,8,3,5.0,6.1,0.59
17482,1,0,1,39,19,1,2,4.0,4.2,0.31
17483,1,0,1,39,3,5,3,6.0,6.1,0.47
17484,0,0,1,41,11,8,3,5.0,6.4,0.46
17485,0,0,0,34,9,6,3,4.0,7.3,0.61
17486,1,0,1,53,6,1,3,4.0,7.2,0.5
17487,0,0,0,52,11,7,2,4.0,5.9,0.45
17488,1,0,0,61,15,7,3,4.0,5.0,0.26
17489,1,1,1,47,2,5,4,9.0,7.7,0.79
17490,1,0,0,55,7,11,1,3.0,6.2,0.5
17491,0,0,0,52,14,12,2,5.0,7.2,0.62
17492,0,0,1,40,4,5,3,5.0,5.9,0.44
17493,0,1,1,43,13,12,0,4.0,3.4,0.27
17494,1,0,1,53,6,1,4,6.0,7.7,0.67
17495,1,1,1,24,20,4,2,5.0,4.4,0.33
17496,0,0,1,33,14,6,1,3.0,5.9,0.31
17497,1,0,0,37,16,4,0,1.0,0.9,0.06
17498,1,0,1,58,13,8,2,6.0,7.4,0.55
17499,1,0,1,58,3,11,0,1.0,1.4,0.08
17500,1,0,1,37,9,1,1,4.0,5.2,0.33
17501,0,0,0,35,5,4,3,3.0,5.9,0.28
17502,1,0,0,34,6,5,1,3.0,4.8,0.4
17503,0,0,0,55,10,11,3,4.0,6.7,0.49
17504,0,0,0,24,2,11,3,6.0,5.9,0.55
17505,1,1,1,51,2,9,1,2.0,3.5,0.24
17506,1,1,0,33,12,2,0,1.0,0.1,0.02
17507,1,0,1,51,5,2,0,1.0,4.6,0.29
17508,0,1,0,34,6,0,3,7.0,8.2,0.7
17509,0,0,0,32,10,0,5,10.0,9.5,0.86
17510,0,1,1,29,12,0,3,5.0,7.0,0.49
17511,0,1,1,47,5,12,2,4.0,5.7,0.4
17512,0,0,1,47,6,4,2,3.0,6.0,0.39
17513,0,0,1,57,10,3,3,4.0,7.1,0.5
17514,1,0,1,36,9,3,2,6.0,6.3,0.55
17515,0,0,0,53,19,3,2,5.0,8.0,0.61
17516,1,0,1,53,1,5,3,6.0,5.2,0.38
17517,1,0,0,64,2,3,3,5.0,4.0,0.35
17518,1,0,1,47,13,3,1,3.0,6.4,0.44
17519,1,0,1,54,20,11,0,1.0,3.0,0.15
17520,1,0,1,43,2,5,2,5.0,6.3,0.41
17521,1,0,1,25,15,11,3,5.0,6.3,0.43
17522,0,0,0,59,16,12,3,4.0,5.6,0.32
17523,1,0,1,28,4,10,2,4.0,5.8,0.36
17524,0,1,1,56,16,11,0,2.0,1.9,0.12
17525,1,1,0,35,3,5,2,5.0,7.8,0.58
17526,1,1,1,52,20,4,1,3.0,4.3,0.34
17527,0,1,0,31,8,3,3,5.0,6.5,0.51
17528,0,1,1,21,3,3,3,4.0,5.0,0.43
17529,0,0,1,32,1,1,1,4.0,4.1,0.25
17530,0,1,1,25,5,7,1,2.0,4.1,0.23
17531,0,0,1,28,7,7,1,3.0,5.9,0.47
17532,0,0,1,45,3,7,1,3.0,5.7,0.4
17533,0,0,1,37,12,8,3,5.0,3.6,0.31
17534,1,0,0,30,3,2,3,6.0,7.4,0.54
17535,1,1,0,44,7,4,3,5.0,5.5,0.47
17536,1,0,1,39,20,10,1,2.0,6.2,0.43
17537,0,1,0,43,12,7,3,5.0,5.5,0.37
17538,0,1,1,45,11,2,3,4.0,6.2,0.47
17539,1,1,0,36,2,1,2,4.0,5.2,0.46
17540,0,1,1,55,9,5,2,2.0,1.2,0.04
17541,0,0,1,55,17,10,3,4.0,4.6,0.45
17542,0,0,1,49,14,11,2,3.0,2.9,0.23
17543,1,1,1,43,1,2,2,4.0,5.7,0.35
17544,1,1,0,62,11,11,0,1.0,2.4,0.06
17545,0,0,0,48,6,11,3,4.0,5.9,0.68
17546,1,1,1,47,19,10,3,6.0,7.3,0.6
17547,1,1,0,45,9,12,4,6.0,5.9,0.45
17548,0,1,0,40,6,11,3,6.0,7.5,0.55
17549,0,0,0,56,6,3,3,6.0,7.2,0.63
17550,0,0,0,30,10,11,1,3.0,4.1,0.33
17551,1,0,1,31,13,7,1,2.0,2.7,0.14
17552,1,0,1,53,4,11,2,5.0,8.1,0.7
17553,0,0,1,45,8,5,3,6.0,5.7,0.5
17554,1,0,0,65,3,12,2,5.0,7.3,0.62
17555,1,0,0,53,9,10,3,5.0,6.6,0.43
17556,0,1,1,22,20,1,0,1.0,1.3,0.09
17557,1,0,1,52,15,9,3,5.0,8.2,0.45
17558,1,1,0,38,16,3,2,3.0,3.7,0.16
17559,0,1,1,22,17,6,3,5.0,5.9,0.32
17560,1,0,0,51,2,3,3,5.0,6.1,0.45
17561,1,0,1,25,10,7,2,4.0,4.1,0.33
17562,0,0,0,49,15,5,3,5.0,5.4,0.42
17563,1,1,1,53,8,6,3,4.0,6.5,0.44
17564,1,1,0,57,7,3,1,4.0,4.9,0.4
17565,1,0,0,49,12,4,4,7.0,6.4,0.61
17566,0,0,1,25,15,9,2,3.0,4.5,0.27
17567,1,0,1,26,20,11,2,4.0,4.7,0.23
17568,1,0,1,31,3,2,3,6.0,6.6,0.43
17569,0,1,0,37,20,1,3,6.0,5.9,0.46
17570,0,0,0,34,12,7,4,9.0,9.6,0.95
17571,1,0,1,48,7,12,2,3.0,4.4,0.25
17572,0,0,0,60,18,12,5,10.0,9.6,1.0
17573,1,1,0,36,2,0,3,6.0,6.2,0.57
17574,0,1,1,38,18,5,2,4.0,6.1,0.48
17575,0,0,0,60,20,0,3,6.0,6.7,0.53
17576,1,0,1,47,6,2,3,4.0,7.0,0.57
17577,0,1,1,53,4,8,3,6.0,5.8,0.48
17578,0,0,1,44,6,0,2,4.0,7.4,0.6
17579,0,1,1,64,6,5,3,5.0,5.2,0.46
17580,0,1,0,34,3,10,2,5.0,7.5,0.58
17581,1,0,1,48,12,2,2,5.0,7.3,0.53
17582,0,0,0,36,12,0,2,5.0,5.5,0.31
17583,1,0,0,34,3,11,3,6.0,8.1,0.86
17584,1,1,0,49,16,11,2,4.0,5.9,0.45
17585,0,0,0,48,12,0,2,5.0,7.6,0.6
17586,1,0,0,55,18,10,2,3.0,5.9,0.36
17587,1,1,1,34,5,9,1,4.0,6.3,0.57
17588,0,1,1,52,6,3,2,5.0,8.0,0.69
17589,0,1,0,42,16,4,2,4.0,5.9,0.36
17590,1,0,1,57,6,12,1,3.0,4.6,0.23
17591,0,0,0,24,9,9,4,7.0,5.9,0.54
17592,0,0,0,29,20,0,3,6.0,6.3,0.57
17593,0,0,1,27,19,6,2,5.0,7.8,0.65
17594,0,0,0,60,12,10,2,5.0,4.8,0.37
17595,1,1,1,57,2,11,2,5.0,4.1,0.34
17596,0,0,1,51,16,5,2,4.0,5.9,0.46
17597,0,0,0,58,9,2,3,6.0,8.8,0.69
17598,1,0,1,40,12,5,3,5.0,5.3,0.43
17599,0,1,0,48,20,1,2,6.0,5.7,0.53
17600,0,0,0,50,7,6,3,7.0,6.0,0.58
17601,1,1,0,33,16,10,3,4.0,3.9,0.33
17602,0,0,1,40,4,8,0,2.0,4.9,0.3
17603,1,0,1,64,10,6,2,4.0,5.9,0.31
17604,0,0,1,54,9,8,2,3.0,6.4,0.45
17605,0,1,0,34,17,1,2,5.0,5.9,0.54
17606,1,0,1,58,17,0,2,3.0,5.8,0.41
17607,0,0,0,30,4,4,3,5.0,5.1,0.48
17608,1,1,0,53,2,6,2,5.0,7.4,0.54
17609,1,1,0,30,7,3,4,8.0,9.5,1.0
17610,0,0,0,65,18,0,3,7.0,5.9,0.53
17611,1,1,1,64,14,10,1,1.0,3.1,0.21
17612,1,1,0,56,15,2,3,7.0,5.9,0.85
17613,1,1,1,51,2,6,2,4.0,6.2,0.44
17614,0,1,1,45,5,12,1,2.0,2.2,0.16
17615,1,1,1,37,12,9,3,7.0,7.9,0.62
17616,1,0,1,38,9,3,1,4.0,6.2,0.42
17617,1,0,1,45,20,7,3,5.0,8.6,0.69
17618,0,1,1,32,11,0,3,6.0,7.1,0.6
17619,1,0,1,60,12,7,1,3.0,3.8,0.31
17620,0,1,0,53,19,3,4,8.0,6.3,0.55
17621,0,0,0,55,9,12,4,7.0,5.9,0.72
17622,1,0,1,23,5,10,3,8.0,10.0,0.86
17623,1,0,0,32,15,8,5,9.0,9.5,0.82
17624,0,0,1,51,5,1,3,5.0,6.4,0.43
17625,0,0,0,50,6,10,3,7.0,7.1,0.7
17626,0,0,1,28,13,10,4,7.0,9.5,0.83
17627,1,0,1,44,10,2,0,3.0,5.2,0.31
17628,1,0,0,51,17,12,2,5.0,4.7,0.38
17629,1,1,0,59,18,5,1,4.0,6.9,0.56
17630,0,1,1,65,7,7,1,4.0,5.3,0.46
17631,1,1,1,24,12,12,2,4.0,5.9,0.48
17632,0,0,1,23,7,4,2,3.0,6.5,0.42
17633,0,0,0,58,4,4,2,5.0,7.3,0.45
17634,1,0,1,62,13,11,2,4.0,5.9,0.5
17635,0,1,1,57,17,12,2,5.0,7.7,0.57
17636,1,1,1,24,8,6,1,1.0,2.3,0.12
17637,1,1,1,21,16,7,1,1.0,3.7,0.14
17638,0,1,0,22,18,11,1,3.0,3.8,0.24
17639,1,0,1,39,4,11,0,1.0,2.4,0.09
17640,1,0,0,43,18,1,2,5.0,8.3,0.66
17641,0,0,1,22,2,2,1,4.0,5.5,0.34
17642,1,0,1,22,9,0,1,3.0,6.3,0.4
17643,1,0,0,38,14,0,2,4.0,3.8,0.33
17644,1,1,0,36,15,3,1,3.0,4.8,0.34
17645,0,1,1,37,5,7,1,2.0,4.9,0.38
17646,0,0,0,61,17,2,2,4.0,5.9,0.59
17647,0,0,0,43,5,5,2,5.0,7.8,0.6
17648,0,0,0,21,3,0,2,5.0,6.0,0.56
17649,0,1,0,42,4,6,3,8.0,5.9,0.45
17650,0,0,0,27,18,4,4,6.0,6.7,0.66
17651,0,0,0,22,3,0,4,8.0,9.2,0.83
17652,0,1,0,25,15,11,2,4.0,5.9,0.57
17653,0,0,0,42,1,7,3,5.0,5.5,0.47
17654,0,1,0,24,16,4,3,8.0,8.4,0.71
17655,1,0,1,54,3,6,0,4.0,1.2,0.08
17656,1,0,1,62,2,1,1,2.0,0.8,0.45
17657,1,1,0,49,14,7,1,3.0,4.7,0.37
17658,1,0,0,47,17,5,3,5.0,4.9,0.37
17659,0,0,1,63,13,2,3,4.0,6.0,0.36
17660,0,0,1,37,18,2,2,4.0,3.9,0.34
17661,0,0,1,41,2,10,2,5.0,5.8,0.45
17662,0,0,0,45,4,6,3,6.0,6.2,0.55
17663,0,1,1,21,12,10,5,10.0,8.1,0.83
17664,0,0,0,63,12,6,3,4.0,6.4,0.52
17665,1,1,0,41,15,0,0,1.0,0.6,0.45
17666,0,1,0,51,15,5,4,7.0,7.2,0.55
17667,1,0,0,40,5,10,2,4.0,4.5,0.35
17668,0,0,0,54,7,7,3,6.0,5.1,0.33
17669,0,1,0,64,7,1,2,5.0,6.0,0.55
17670,1,0,0,45,3,8,3,6.0,8.8,0.71
17671,0,0,0,57,6,3,2,4.0,7.3,0.58
17672,0,0,0,65,12,2,2,5.0,7.0,0.52
17673,1,1,1,43,18,4,2,4.0,5.0,0.37
17674,0,0,1,63,19,5,1,4.0,5.2,0.35
17675,0,1,1,43,2,2,3,6.0,7.6,0.69
17676,0,0,0,52,13,1,2,6.0,6.5,0.62
17677,1,0,0,64,15,2,3,7.0,8.0,0.69
17678,0,0,1,39,16,2,0,1.0,5.9,0.17
17679,1,1,1,43,7,6,2,4.0,4.5,0.32
17680,1,0,0,63,9,11,3,6.0,7.4,0.59
17681,0,1,1,54,2,6,2,3.0,3.5,0.27
17682,0,0,0,60,10,0,2,5.0,6.6,0.6
17683,1,0,1,57,14,0,1,2.0,6.0,0.37
17684,0,0,0,27,16,9,4,7.0,5.9,0.67
17685,0,0,0,37,15,1,3,7.0,6.4,0.54
17686,0,1,1,27,14,6,2,4.0,4.8,0.42
17687,1,1,1,53,6,10,1,1.0,5.9,0.45
17688,1,0,0,32,2,10,4,8.0,8.2,0.63
17689,0,0,0,40,14,7,4,8.0,6.8,0.67
17690,1,1,1,59,13,7,1,3.0,5.3,0.48
17691,0,1,1,57,17,2,2,3.0,4.0,0.28
17692,1,0,0,65,1,12,2,4.0,3.8,0.27
17693,1,0,0,51,18,9,3,6.0,7.1,0.6
17694,1,0,1,52,18,4,4,7.0,9.1,0.82
17695,1,1,1,50,1,1,4,8.0,8.5,0.78
17696,1,0,0,59,12,1,2,4.0,6.3,0.52
17697,0,0,1,62,19,6,2,4.0,5.9,0.36
17698,0,1,1,54,6,3,1,3.0,3.1,0.11
17699,1,0,1,55,5,7,4,8.0,6.4,0.52
17700,0,1,0,33,8,9,3,4.0,5.2,0.45
17701,1,0,1,27,3,4,0,2.0,4.1,0.3
17702,1,1,0,30,1,10,3,4.0,5.9,0.62
17703,1,0,0,35,16,8,3,5.0,5.4,0.36
17704,1,0,1,32,13,0,3,5.0,5.0,0.42
17705,1,0,1,26,15,2,2,4.0,6.3,0.45
17706,0,0,1,65,5,3,3,7.0,7.7,0.56
17707,1,0,1,60,18,7,3,5.0,6.0,0.41
17708,1,0,0,64,14,4,0,1.0,2.8,0.23
17709,0,0,1,24,9,9,3,4.0,6.3,0.39
17710,1,0,1,50,5,3,1,4.0,6.3,0.43
17711,1,1,1,31,14,6,3,6.0,7.6,0.54
17712,1,0,1,58,5,3,3,4.0,6.4,0.44
17713,0,0,0,27,4,2,3,7.0,7.7,0.6
17714,1,0,1,56,4,8,2,2.0,2.9,0.21
17715,1,0,1,55,15,6,3,4.0,5.8,0.45
17716,0,0,0,57,5,6,1,2.0,3.6,0.45
17717,1,0,0,21,14,4,3,5.0,5.3,0.48
17718,0,1,1,25,11,12,2,4.0,6.2,0.39
17719,1,0,1,50,16,0,3,8.0,7.9,0.82
17720,1,1,1,37,15,0,1,4.0,5.3,0.41
17721,1,0,1,49,7,7,2,2.0,4.1,0.29
17722,0,0,0,29,10,5,1,4.0,4.7,0.43
17723,0,0,0,46,3,4,3,6.0,8.0,0.61
17724,0,0,0,39,7,0,3,7.0,5.9,0.53
17725,0,0,0,31,10,7,0,1.0,2.0,0.06
17726,0,0,1,24,2,9,1,3.0,5.9,0.4
17727,0,0,0,40,10,10,2,5.0,7.3,0.55
17728,0,0,0,60,10,8,3,6.0,5.8,0.51
17729,0,1,1,38,17,10,0,1.0,5.9,0.45
17730,1,0,0,48,4,0,1,1.0,2.3,0.07
17731,0,1,1,22,18,10,1,1.0,3.7,0.16
17732,1,1,1,51,14,1,1,4.0,6.9,0.5
17733,1,0,1,21,13,12,2,5.0,6.8,0.51
17734,1,0,1,37,18,4,3,4.0,5.8,0.35
17735,1,0,0,51,11,8,3,6.0,7.6,0.59
17736,1,0,1,24,2,9,1,4.0,6.5,0.43
17737,1,0,0,43,6,10,1,4.0,5.6,0.36
17738,0,1,0,34,2,7,2,5.0,4.8,0.33
17739,1,1,0,25,18,12,5,9.0,8.2,0.74
17740,0,0,0,65,13,10,3,6.0,6.1,0.4
17741,0,1,1,37,4,1,1,3.0,4.8,0.32
17742,1,0,1,58,15,0,3,6.0,4.1,0.35
17743,1,1,1,55,12,6,2,6.0,8.2,0.72
17744,0,1,1,39,9,0,2,5.0,7.6,0.56
17745,1,0,1,27,18,9,1,4.0,5.2,0.31
17746,1,1,0,50,3,8,2,5.0,4.3,0.38
17747,1,0,1,41,6,1,1,3.0,5.8,0.48
17748,0,0,1,40,5,7,3,4.0,6.4,0.41
17749,1,0,0,23,1,7,1,1.0,2.1,0.11
17750,1,0,0,44,10,11,3,6.0,6.5,0.52
17751,1,1,1,29,11,8,1,2.0,5.9,0.45
17752,1,0,1,56,1,10,3,6.0,5.8,0.5
17753,0,0,0,28,19,0,3,6.0,5.4,0.44
17754,0,0,0,61,9,12,2,4.0,7.4,0.67
17755,1,0,0,32,8,3,2,5.0,4.4,0.34
17756,1,0,1,37,7,0,1,4.0,4.3,0.38
17757,0,0,0,28,5,11,2,5.0,8.1,0.6
17758,0,1,1,32,3,1,1,4.0,5.3,0.49
17759,1,1,1,38,17,12,2,5.0,4.3,0.32
17760,0,0,0,22,17,3,1,4.0,5.8,0.34
17761,0,1,0,40,11,6,1,4.0,5.9,0.45
17762,1,1,1,29,7,0,0,1.0,3.5,0.26
17763,0,0,1,26,6,1,2,4.0,4.8,0.3
17764,1,1,1,63,5,9,2,4.0,5.9,0.38
17765,1,1,0,36,9,3,1,2.0,3.6,0.29
17766,0,0,1,41,13,7,2,4.0,6.2,0.45
17767,1,0,0,54,15,5,3,4.0,5.5,0.45
17768,0,0,1,60,14,8,1,3.0,4.9,0.45
17769,1,0,1,34,18,6,1,3.0,5.6,0.39
17770,0,1,0,46,14,0,4,7.0,9.5,0.8
17771,0,0,1,59,10,12,2,3.0,4.8,0.42
17772,1,0,1,21,19,6,3,4.0,5.5,0.38
17773,0,0,1,31,9,6,4,7.0,6.5,0.62
17774,0,0,0,38,19,7,3,7.0,6.2,0.45
17775,1,0,1,52,6,11,3,4.0,6.5,0.49
17776,0,1,1,34,14,12,1,2.0,3.4,0.19
17777,0,0,1,37,12,2,2,5.0,7.0,0.56
17778,1,0,0,48,2,5,4,8.0,8.3,0.71
17779,0,1,1,41,8,7,2,4.0,5.9,0.33
17780,0,0,0,53,18,2,2,6.0,7.9,0.7
17781,1,0,0,23,1,6,5,10.0,10.0,0.95
17782,1,0,1,37,2,4,3,6.0,5.9,0.67
17783,0,0,0,36,4,4,2,4.0,6.4,0.63
17784,1,1,1,41,20,9,3,6.0,6.7,0.56
17785,0,0,1,64,19,5,1,4.0,4.6,0.42
17786,1,0,0,36,7,11,3,7.0,7.1,0.61
17787,1,0,0,57,13,2,3,6.0,7.8,0.64
17788,0,0,0,44,4,11,4,8.0,9.5,0.84
17789,0,1,1,38,14,2,2,3.0,3.5,0.28
17790,0,0,1,46,11,0,2,4.0,3.0,0.24
17791,1,0,0,39,20,2,4,8.0,8.3,0.88
17792,0,0,0,23,4,5,1,4.0,4.2,0.19
17793,0,1,1,32,5,5,2,3.0,4.3,0.23
17794,0,0,0,43,7,4,4,8.0,6.3,0.45
17795,1,0,1,56,10,3,0,1.0,4.3,0.28
17796,0,1,0,63,9,9,3,6.0,6.6,0.51
17797,1,0,1,33,5,6,3,6.0,8.6,0.75
17798,0,0,1,34,10,11,3,5.0,5.5,0.47
17799,1,0,0,35,2,11,3,4.0,9.0,0.73
17800,1,0,1,53,16,11,2,4.0,5.7,0.32
17801,0,1,0,45,12,3,1,3.0,7.0,0.54
17802,1,1,0,33,11,1,3,7.0,5.9,0.56
17803,0,1,0,30,19,9,4,7.0,8.5,0.68
17804,0,1,0,25,3,2,2,6.0,9.0,0.74
17805,1,0,1,42,8,1,0,1.0,1.0,0.45
17806,1,1,0,65,10,11,4,8.0,7.6,0.79
17807,1,0,1,50,10,8,2,5.0,5.5,0.37
17808,1,0,0,51,13,10,0,1.0,4.8,0.31
17809,1,0,1,47,2,7,3,7.0,8.3,0.82
17810,0,1,0,58,7,5,4,7.0,8.6,0.66
17811,0,0,1,23,9,3,1,2.0,5.9,0.37
17812,1,0,1,62,1,9,3,5.0,5.3,0.46
17813,0,0,1,30,12,0,1,3.0,5.4,0.41
17814,1,0,0,38,18,11,1,4.0,5.1,0.39
17815,0,1,1,53,7,5,2,5.0,6.7,0.61
17816,1,0,0,57,5,2,4,8.0,7.5,0.59
17817,1,1,0,34,7,11,2,4.0,4.1,0.2
17818,0,0,0,27,14,8,4,8.0,8.7,0.73
17819,0,1,1,21,6,5,0,1.0,0.8,0.05
17820,1,0,0,49,13,7,3,7.0,7.3,0.57
17821,1,1,1,63,20,10,2,5.0,5.9,0.36
17822,0,0,1,21,14,8,2,5.0,6.7,0.66
17823,0,0,0,24,5,1,4,7.0,7.6,0.7
17824,0,0,1,47,20,0,3,6.0,5.0,0.42
17825,0,0,1,56,7,4,2,6.0,7.4,0.6
