,Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score,Total_Days
21677,1,1,0,26,7,9,3,7.0,7.9,0.63,5088
21678,1,1,1,38,15,4,4,7.0,6.6,0.61,5165
21679,1,0,0,24,15,0,3,5.0,5.8,0.5,5177
21680,1,0,1,53,16,11,2,6.0,7.4,0.52,5125
21681,1,0,0,39,19,2,0,1.0,2.4,0.09,5246
21682,0,0,1,51,16,8,4,8.0,7.0,0.72,5179
21683,0,0,0,37,16,8,2,4.0,3.5,0.45,5224
21684,0,1,1,27,6,6,3,7.0,8.5,0.85,5193
21685,1,0,1,29,15,1,1,2.0,6.5,0.44,5219
21686,0,1,1,35,2,3,2,4.0,5.2,0.38,5058
21687,0,1,0,64,17,9,1,4.0,6.8,0.55,5061
21688,1,0,1,34,6,7,2,5.0,7.2,0.57,5408
21689,1,0,1,39,19,3,2,2.0,3.2,0.19,5286
21690,0,1,1,23,1,1,2,4.0,5.1,0.46,5351
21691,0,0,1,22,18,0,3,6.0,6.2,0.49,5128
21692,1,0,0,34,11,8,3,7.0,8.7,0.83,5325
21693,1,1,1,23,18,2,2,4.0,3.9,0.28,5152
21694,1,1,1,58,19,4,0,1.0,3.1,0.15,5385
21695,0,0,1,49,16,7,2,4.0,5.4,0.46,5204
21696,1,1,0,21,4,8,4,8.0,8.0,0.68,5285
21697,1,0,1,30,18,4,3,4.0,4.8,0.4,5153
21698,0,0,0,36,8,12,2,5.0,5.8,0.52,5314
21699,1,1,1,26,2,2,1,4.0,5.4,0.42,5247
21700,0,0,0,23,18,7,2,4.0,6.4,0.62,5384
21701,0,1,1,48,2,6,2,4.0,5.9,0.45,5084
21702,1,1,1,34,14,11,2,4.0,5.9,0.42,5210
21703,0,0,1,49,10,1,1,4.0,5.9,0.4,5061
21704,0,0,1,56,5,4,2,3.0,6.5,0.48,5235
21705,1,0,1,23,17,11,1,3.0,5.9,0.44,5189
21706,0,1,0,36,9,3,2,4.0,5.9,0.33,5186
21707,1,1,1,43,2,4,3,5.0,6.5,0.49,5164
21708,1,0,1,55,16,8,3,6.0,8.3,0.69,5324
21709,1,0,0,36,2,4,4,6.0,7.9,0.66,5219
21710,0,0,0,31,6,10,3,6.0,7.1,0.58,5388
21711,1,0,1,44,20,2,1,2.0,6.4,0.46,5196
21712,0,0,0,26,11,7,3,7.0,9.8,0.45,5355
21713,1,0,0,42,16,11,2,3.0,5.2,0.28,5251
21714,0,0,0,57,15,2,5,9.0,9.6,0.86,5250
21715,0,0,1,40,16,0,4,6.0,6.0,0.52,5054
21716,1,0,0,33,12,1,3,5.0,7.7,0.57,5235
21717,1,0,1,25,16,12,3,5.0,6.0,0.37,5126
21718,1,0,0,59,11,5,2,3.0,3.6,0.19,5374
21719,0,1,1,63,4,6,3,6.0,7.4,0.67,5229
21720,0,1,0,62,14,3,2,4.0,6.7,0.47,5284
21721,0,0,0,31,2,9,3,6.0,6.6,0.66,5209
21722,0,0,1,25,13,2,2,4.0,8.0,0.64,5102
21723,1,1,1,54,1,11,1,1.0,4.3,0.45,5288
21724,1,0,1,58,1,7,3,5.0,6.0,0.4,5227
21725,1,0,0,49,15,3,0,1.0,0.7,0.45,5066
21726,0,0,0,42,6,1,2,3.0,4.1,0.25,5400
21727,0,0,0,54,5,12,0,2.0,3.4,0.25,5137
21728,1,1,1,25,4,0,2,5.0,7.2,0.51,5147
21729,0,0,1,54,9,9,3,6.0,5.9,0.44,5167
21730,1,1,0,33,5,10,2,4.0,6.6,0.47,5104
21731,1,0,0,28,13,0,3,6.0,8.5,0.67,5155
21732,1,1,0,44,17,1,2,4.0,5.7,0.53,5163
21733,0,0,0,49,17,2,3,4.0,6.4,0.44,5238
21734,1,1,1,26,17,12,1,2.0,6.7,0.45,5098
21735,1,0,1,50,15,9,3,5.0,5.7,0.47,5304
21736,1,0,1,63,14,1,1,3.0,4.8,0.4,5155
21737,0,0,1,58,7,10,2,4.0,5.2,0.29,5283
21738,1,1,1,22,7,3,1,4.0,4.4,0.3,5114
21739,0,0,0,51,16,8,2,4.0,7.7,0.58,5253
21740,0,1,1,33,19,9,3,6.0,5.8,0.47,5104
21741,0,1,0,50,17,3,1,2.0,5.8,0.5,5165
21742,1,0,0,33,18,11,2,3.0,2.0,0.14,5296
21743,0,0,1,49,5,3,3,6.0,7.6,0.54,5104
21744,0,0,1,22,19,6,1,3.0,5.9,0.44,5267
21745,0,0,1,60,7,5,2,3.0,4.0,0.21,5338
21746,0,0,1,37,17,2,4,8.0,8.2,0.76,5328
21747,0,1,0,24,20,9,4,7.0,6.6,0.54,5217
21748,1,0,1,43,19,3,0,3.0,4.0,0.3,5137
21749,1,1,1,50,2,2,2,3.0,3.8,0.25,5262
21750,1,1,1,41,13,11,1,5.0,7.3,0.53,5408
21751,1,1,1,58,2,7,3,5.0,5.9,0.52,5222
21752,0,0,0,49,20,12,1,5.0,7.0,0.55,5344
21753,1,1,0,53,19,7,2,4.0,6.2,0.59,5353
21754,1,0,1,22,1,12,0,1.0,2.2,0.11,5121
21755,0,0,1,57,15,11,1,2.0,5.1,0.27,5183
21756,1,1,1,26,10,5,3,5.0,6.3,0.61,5309
21757,1,0,0,41,9,5,3,5.0,4.1,0.35,5224
21758,1,1,1,46,20,12,3,6.0,6.3,0.51,5148
21759,0,0,0,29,14,6,3,5.0,5.6,0.43,5152
21760,1,0,0,37,2,8,4,7.0,8.1,0.64,5215
21761,0,1,0,45,3,4,1,3.0,5.0,0.37,5384
21762,0,1,0,28,17,5,4,4.0,8.8,0.71,5161
21763,0,1,1,50,16,4,2,4.0,5.8,0.39,5132
21764,1,1,1,46,2,3,3,5.0,5.0,0.34,5203
21765,0,0,0,26,9,2,3,7.0,7.9,0.63,5132
21766,0,0,0,32,7,3,2,3.0,5.0,0.4,5210
21767,0,1,1,49,8,3,4,7.0,8.1,0.67,5168
21768,0,0,1,34,5,3,1,3.0,5.7,0.45,5183
21769,0,0,1,40,19,11,1,2.0,3.8,0.27,5085
21770,1,0,0,50,20,11,3,6.0,6.1,0.53,5299
21771,0,0,0,59,2,2,4,7.0,7.4,0.61,5191
21772,1,0,1,40,16,11,2,3.0,4.3,0.45,5113
21773,0,1,1,45,5,1,1,4.0,3.2,0.16,5127
21774,1,1,1,26,19,5,3,6.0,7.2,0.59,5141
21775,0,1,0,21,5,6,3,4.0,3.7,0.28,5050
21776,0,1,0,64,8,2,2,5.0,5.8,0.55,5228
21777,1,1,1,57,4,5,1,3.0,4.9,0.35,5371
21778,0,0,1,44,13,0,3,4.0,5.9,0.45,5166
21779,1,1,1,46,16,8,1,3.0,5.9,0.36,5127
21780,1,0,1,39,7,10,2,5.0,6.8,0.67,5305
21781,0,1,1,34,5,8,2,4.0,3.6,0.25,5270
21782,1,1,1,52,8,10,1,3.0,5.9,0.5,5249
21783,1,1,0,25,16,0,3,5.0,5.4,0.36,5352
21784,1,0,0,42,14,11,4,8.0,6.9,0.6,5321
21785,1,0,0,26,20,7,2,5.0,6.5,0.45,5289
21786,0,0,1,42,18,4,2,4.0,6.9,0.47,5065
21787,0,0,1,22,7,12,3,5.0,5.4,0.39,5323
21788,0,0,0,56,11,3,3,8.0,8.5,0.79,5166
21789,1,0,0,39,12,5,2,3.0,3.6,0.24,5238
21790,0,0,1,42,3,9,2,3.0,4.0,0.28,5118
21791,1,1,0,40,15,5,1,3.0,6.1,0.36,5336
21792,1,1,1,53,12,10,3,6.0,5.3,0.37,5246
21793,1,0,1,34,1,2,2,3.0,6.3,0.39,5398
21794,0,0,1,43,5,6,0,1.0,5.1,0.28,5372
21795,1,1,0,40,15,9,5,8.0,9.2,0.86,5399
21796,1,1,0,54,3,0,2,4.0,3.3,0.24,5250
21797,1,0,1,45,3,4,0,2.0,2.8,0.2,5174
21798,1,0,1,59,6,5,3,5.0,6.2,0.4,5249
21799,0,0,0,64,20,3,4,8.0,9.3,0.84,5241
21800,0,1,0,27,18,3,2,5.0,4.2,0.37,5280
21801,1,1,1,41,13,5,1,3.0,1.8,0.11,5206
21802,0,1,0,36,17,12,2,4.0,5.9,0.51,5382
21803,0,0,0,30,11,11,3,5.0,6.4,0.5,5189
21804,1,1,0,61,14,12,3,5.0,7.1,0.56,5401
21805,1,0,1,37,1,1,2,4.0,4.6,0.41,5414
21806,1,1,1,49,11,10,3,6.0,5.9,0.41,5057
21807,1,1,1,50,3,9,1,3.0,5.0,0.39,5110
21808,0,1,1,26,10,1,2,3.0,6.2,0.41,5133
21809,0,0,1,45,11,8,1,1.0,5.9,0.03,5122
21810,1,1,0,21,5,2,2,4.0,6.8,0.51,5181
21811,1,0,0,57,8,3,1,1.0,2.8,0.2,5142
21812,1,0,0,23,13,8,3,6.0,7.4,0.53,5273
21813,1,1,1,63,19,8,2,5.0,7.4,0.57,5182
21814,1,0,0,63,14,6,3,6.0,7.6,0.73,5306
21815,0,0,0,50,15,10,2,4.0,5.7,0.48,5092
21816,0,0,1,56,19,3,2,4.0,4.8,0.32,5380
21817,1,0,0,31,9,6,1,4.0,4.8,0.34,5125
21818,0,0,0,51,9,9,3,6.0,6.9,0.54,5414
21819,1,0,0,45,10,9,4,6.0,6.7,0.5,5229
21820,1,0,1,43,18,9,3,4.0,5.0,0.46,5072
21821,1,0,0,63,16,2,1,2.0,2.7,0.12,5174
21822,1,0,1,65,19,3,3,4.0,5.7,0.5,5340
21823,1,0,1,64,20,6,1,3.0,5.1,0.37,5085
21824,1,0,1,31,8,12,1,2.0,6.0,0.5,5404
21825,0,1,0,30,19,7,2,4.0,8.0,0.6,5298
21826,1,0,0,46,19,2,2,5.0,5.6,0.4,5118
21827,0,1,0,23,10,3,2,6.0,8.6,0.78,5399
21828,0,0,0,45,3,8,3,6.0,6.7,0.51,5052
21829,1,0,1,47,13,9,1,3.0,5.0,0.41,5324
21830,0,0,0,22,7,7,3,8.0,7.6,0.7,5287
21831,1,0,1,51,12,0,2,2.0,3.5,0.16,5206
21832,1,0,0,42,5,6,3,5.0,4.7,0.38,5399
21833,0,0,0,61,18,3,4,7.0,6.8,0.64,5257
21834,1,1,0,38,13,4,4,4.0,6.8,0.51,5361
21835,1,0,1,61,13,10,2,4.0,5.9,0.47,5352
21836,1,0,0,39,4,12,2,4.0,5.9,0.55,5152
21837,1,0,0,28,14,2,2,4.0,3.3,0.24,5147
21838,1,0,1,49,14,5,1,4.0,4.2,0.34,5199
21839,1,1,0,61,18,10,3,6.0,6.6,0.45,5385
21840,1,1,1,36,16,9,3,6.0,7.1,0.5,5398
21841,1,0,0,26,17,1,2,3.0,3.5,0.23,5101
21842,0,0,1,26,8,8,5,9.0,9.8,0.88,5345
21843,1,0,0,60,11,0,1,2.0,4.4,0.4,5200
21844,1,0,1,33,6,12,1,4.0,5.1,0.42,5137
21845,1,1,1,55,1,7,3,4.0,5.6,0.48,5327
21846,0,0,0,31,13,8,3,6.0,6.4,0.6,5307
21847,1,0,1,58,11,12,2,3.0,4.6,0.28,5112
21848,0,1,0,54,1,5,2,5.0,8.1,0.63,5062
21849,1,1,1,46,11,5,1,3.0,5.9,0.37,5240
21850,0,0,0,25,4,12,1,3.0,5.9,0.38,5297
21851,1,1,0,28,20,5,1,3.0,5.1,0.37,5323
21852,1,0,1,46,2,1,2,5.0,5.4,0.42,5085
21853,0,1,0,32,4,2,3,7.0,7.0,0.54,5120
21854,0,0,0,42,4,4,3,6.0,7.2,0.66,5281
21855,1,1,1,36,7,9,3,4.0,5.3,0.4,5144
21856,1,1,0,40,9,1,4,7.0,7.0,0.62,5281
21857,1,0,1,58,5,5,1,4.0,5.9,0.39,5187
21858,0,0,0,63,6,3,4,8.0,5.9,0.64,5146
21859,1,0,0,29,8,2,2,3.0,5.4,0.34,5057
21860,0,1,1,36,10,6,3,5.0,6.5,0.45,5398
21861,0,1,1,28,16,4,2,3.0,6.1,0.38,5389
21862,0,1,0,59,10,4,2,5.0,7.3,0.57,5074
21863,1,0,1,59,7,10,1,3.0,5.0,0.39,5162
21864,1,1,1,32,5,0,2,3.0,4.2,0.23,5205
21865,0,1,1,49,8,12,1,2.0,2.5,0.15,5206
21866,1,1,1,38,9,12,2,5.0,5.6,0.5,5266
21867,0,1,0,57,18,4,2,4.0,6.5,0.64,5243
21868,1,1,0,54,18,11,4,6.0,7.2,0.69,5383
21869,0,0,1,62,11,10,1,4.0,4.9,0.34,5165
21870,0,0,1,36,6,3,3,6.0,6.9,0.49,5267
21871,0,0,1,35,2,3,2,4.0,3.3,0.13,5324
21872,1,0,0,52,6,0,3,5.0,5.9,0.38,5120
21873,1,0,0,64,7,1,0,2.0,5.9,0.21,5173
21874,0,0,0,29,9,6,2,6.0,6.1,0.55,5118
21875,0,0,0,33,8,9,3,6.0,6.8,0.51,5405
21876,0,1,1,22,9,5,4,6.0,6.4,0.56,5054
21877,0,0,0,46,4,3,3,7.0,7.0,0.64,5358
21878,1,1,0,55,12,6,2,4.0,4.0,0.28,5389
21879,0,0,0,57,14,2,4,6.0,7.4,0.58,5295
21880,1,0,1,63,11,4,3,5.0,4.5,0.36,5376
21881,0,0,0,21,17,3,2,7.0,8.4,0.77,5080
21882,0,0,1,25,4,9,2,3.0,4.4,0.29,5328
21883,0,1,0,37,10,12,3,6.0,8.2,0.61,5273
21884,1,0,1,22,13,6,4,6.0,7.9,0.62,5103
21885,1,0,1,50,10,8,1,3.0,6.4,0.45,5307
21886,1,1,1,58,19,10,3,5.0,7.2,0.49,5310
21887,0,0,0,31,1,5,3,7.0,5.7,0.52,5076
21888,0,0,0,39,10,3,3,6.0,5.9,0.45,5339
21889,1,0,1,62,9,7,1,4.0,5.9,0.43,5207
21890,1,0,1,62,20,3,1,2.0,4.1,0.27,5065
21891,1,0,0,23,3,1,3,5.0,4.6,0.28,5206
21892,0,1,0,54,3,0,3,6.0,6.9,0.51,5248
21893,1,0,1,25,7,10,3,6.0,6.8,0.55,5368
21894,1,0,1,58,17,0,0,1.0,2.4,0.08,5224
21895,0,0,1,33,14,0,3,4.0,5.6,0.43,5189
21896,0,1,0,36,2,1,4,9.0,9.3,0.85,5377
21897,1,0,1,38,6,9,0,1.0,3.1,0.2,5406
21898,0,1,1,64,5,1,3,5.0,4.7,0.36,5108
21899,1,0,1,59,11,3,1,2.0,4.8,0.36,5305
21900,1,0,0,47,16,3,2,4.0,5.2,0.4,5398
21901,1,0,0,65,14,9,4,9.0,5.9,0.8,5065
21902,1,0,1,24,17,1,1,2.0,4.3,0.21,5069
21903,0,0,0,25,15,12,4,7.0,8.2,0.84,5126
21904,1,1,1,32,4,7,3,5.0,7.0,0.65,5388
21905,1,0,1,27,12,0,2,4.0,4.1,0.36,5343
21906,1,0,1,58,13,6,1,3.0,5.1,0.38,5293
21907,0,1,1,49,17,12,5,8.0,9.4,0.82,5199
21908,1,1,1,47,8,0,3,7.0,5.9,0.51,5253
21909,0,0,0,33,4,0,4,8.0,8.8,0.79,5054
21910,1,1,1,56,13,1,3,5.0,6.0,0.48,5236
21911,1,0,1,62,4,9,1,1.0,2.0,0.16,5377
21912,0,0,1,39,9,5,1,4.0,5.6,0.35,5358
21913,0,0,0,41,1,6,2,5.0,7.7,0.62,5313
21914,0,0,0,34,14,2,2,4.0,8.2,0.66,5112
21915,1,1,0,59,2,9,4,8.0,8.4,0.66,5383
21916,1,0,1,53,12,6,1,4.0,5.8,0.51,5171
21917,0,1,0,64,17,8,3,7.0,8.6,0.77,5057
21918,0,0,0,28,17,6,2,4.0,5.2,0.45,5147
21919,0,0,0,62,10,6,2,4.0,6.7,0.65,5242
21920,1,1,0,21,18,10,0,1.0,1.4,0.11,5376
21921,0,0,1,40,12,2,2,5.0,6.4,0.52,5097
21922,0,0,0,50,11,0,2,5.0,6.4,0.45,5250
21923,0,0,1,25,18,11,2,4.0,8.2,0.68,5143
21924,0,0,1,40,4,6,2,3.0,4.1,0.23,5139
21925,1,1,1,35,17,10,1,4.0,5.9,0.34,5187
21926,0,0,1,59,10,9,2,3.0,3.0,0.18,5124
21927,1,1,0,53,17,11,2,3.0,3.6,0.27,5229
21928,1,1,0,29,19,8,2,5.0,5.9,0.64,5377
21929,0,0,0,40,10,0,0,2.0,3.9,0.23,5307
21930,0,0,1,51,8,12,1,3.0,6.0,0.49,5295
21931,1,1,1,59,16,3,2,5.0,5.7,0.37,5142
21932,1,0,1,60,19,11,2,4.0,4.9,0.26,5289
21933,0,1,0,60,6,2,3,4.0,4.9,0.43,5191
21934,1,0,1,38,9,6,1,1.0,3.7,0.27,5297
21935,0,1,0,31,17,12,3,7.0,8.7,0.71,5186
21936,1,0,0,24,5,2,2,5.0,6.3,0.58,5085
21937,0,0,0,31,17,7,3,6.0,5.9,0.45,5156
21938,1,0,1,33,17,2,1,3.0,6.1,0.46,5082
21939,0,1,1,55,1,0,4,7.0,8.7,0.85,5385
21940,1,0,0,38,14,10,2,4.0,5.2,0.46,5221
21941,0,1,0,51,4,3,5,8.0,8.5,0.82,5301
21942,0,0,0,56,11,4,2,7.0,7.2,0.7,5129
21943,1,0,0,60,4,1,4,8.0,9.0,0.73,5273
21944,1,0,1,33,20,6,4,6.0,7.9,0.63,5175
21945,0,0,1,41,1,6,1,3.0,5.6,0.33,5262
21946,1,1,1,63,7,8,3,5.0,5.8,0.4,5353
21947,1,0,1,33,1,0,1,4.0,6.8,0.5,5159
21948,0,0,0,60,12,9,4,8.0,5.9,0.72,5158
21949,0,0,0,65,3,10,3,4.0,5.7,0.43,5215
21950,0,1,1,34,12,3,3,7.0,6.0,0.55,5388
21951,1,0,0,50,9,9,2,6.0,5.9,0.7,5089
21952,1,0,0,54,17,5,4,8.0,5.9,0.74,5072
21953,1,0,0,32,4,2,1,3.0,5.2,0.4,5256
21954,0,1,1,26,15,9,5,8.0,7.8,0.81,5169
21955,1,0,0,43,20,1,2,5.0,6.0,0.35,5226
21956,0,0,0,43,18,8,4,7.0,5.9,0.75,5246
21957,1,0,1,36,1,7,0,1.0,3.4,0.13,5148
21958,1,1,0,31,11,0,2,5.0,6.9,0.58,5198
21959,1,1,1,63,3,8,0,1.0,5.1,0.27,5124
21960,1,1,1,45,20,6,0,1.0,5.1,0.29,5387
21961,0,0,0,22,12,3,5,9.0,8.8,0.77,5159
21962,0,0,1,31,20,0,3,5.0,6.6,0.43,5051
21963,1,1,0,62,9,10,3,6.0,5.9,0.57,5068
21964,0,1,1,45,16,1,3,5.0,6.9,0.63,5382
21965,0,0,1,30,11,5,1,2.0,3.9,0.27,5328
21966,0,1,1,63,15,1,2,4.0,5.6,0.48,5205
21967,1,0,0,57,14,4,1,3.0,4.4,0.21,5100
21968,0,0,0,56,6,2,0,1.0,5.9,0.07,5204
21969,1,0,0,22,1,3,4,7.0,5.9,0.53,5365
21970,0,0,0,55,16,6,3,5.0,7.7,0.69,5269
21971,0,0,0,29,17,0,0,1.0,1.4,0.1,5192
21972,0,0,1,26,15,6,3,4.0,8.0,0.64,5343
21973,1,0,0,63,14,12,0,1.0,2.7,0.16,5354
21974,1,1,1,55,11,2,4,7.0,8.0,0.67,5092
21975,1,0,0,64,11,9,4,8.0,8.2,0.66,5258
21976,0,0,1,31,7,10,2,4.0,7.7,0.62,5165
21977,1,1,0,56,10,0,2,5.0,6.2,0.45,5260
21978,1,0,1,44,10,2,1,5.0,6.6,0.56,5308
21979,0,1,1,36,3,3,3,4.0,5.3,0.35,5196
21980,0,1,1,29,10,4,3,5.0,5.5,0.47,5290
21981,0,0,1,25,11,4,2,5.0,7.7,0.62,5107
21982,0,1,1,39,1,9,2,3.0,6.4,0.46,5211
21983,1,0,0,47,16,5,2,5.0,6.0,0.52,5351
21984,1,0,1,49,3,5,2,5.0,7.7,0.61,5213
21985,0,0,1,40,8,10,1,1.0,1.6,0.1,5247
21986,1,0,1,58,13,5,1,4.0,4.2,0.27,5345
21987,0,0,0,36,16,6,4,8.0,9.2,0.75,5099
21988,1,0,1,63,17,10,2,4.0,3.4,0.25,5388
21989,0,0,1,54,9,2,3,5.0,5.5,0.44,5130
21990,0,1,0,57,18,1,2,5.0,6.9,0.67,5313
21991,1,0,0,45,15,8,4,8.0,8.9,0.7,5113
21992,0,1,0,23,20,10,3,6.0,7.0,0.6,5080
21993,0,0,1,57,6,4,2,3.0,5.4,0.42,5122
21994,1,0,1,33,1,11,3,6.0,7.3,0.64,5146
21995,0,1,1,21,15,9,1,3.0,5.8,0.47,5141
21996,1,1,1,64,17,10,2,5.0,4.4,0.39,5052
21997,1,0,1,65,5,3,3,5.0,6.3,0.43,5197
21998,1,1,1,62,11,1,5,9.0,10.0,0.96,5398
21999,1,0,0,25,7,5,2,4.0,5.0,0.33,5200
22000,1,0,1,24,9,5,1,3.0,6.0,0.5,5066
22001,0,1,1,26,11,9,3,5.0,5.7,0.51,5158
22002,1,1,1,55,10,4,1,1.0,1.5,0.1,5414
22003,0,1,1,43,6,7,1,4.0,4.7,0.39,5321
22004,1,1,0,52,17,5,2,3.0,3.4,0.29,5333
22005,1,0,1,37,7,5,4,10.0,9.6,0.93,5070
22006,0,1,0,41,8,8,3,6.0,4.3,0.37,5241
22007,1,0,0,35,15,6,2,5.0,5.2,0.32,5304
22008,0,0,1,30,16,1,2,2.0,4.1,0.28,5398
22009,0,0,0,56,13,0,4,6.0,7.0,0.55,5242
22010,0,0,1,28,20,5,4,8.0,7.3,0.73,5083
22011,0,0,1,47,6,0,2,3.0,3.8,0.24,5121
22012,1,0,1,44,7,11,0,1.0,0.8,0.04,5111
22013,0,0,1,60,13,7,2,4.0,4.5,0.3,5273
22014,0,0,0,63,17,2,3,7.0,6.3,0.52,5240
22015,1,0,1,54,7,9,2,5.0,6.6,0.49,5114
22016,1,1,1,45,17,1,1,2.0,4.9,0.31,5298
22017,1,1,0,52,14,5,4,8.0,7.9,0.71,5389
22018,1,1,1,21,5,1,2,5.0,7.0,0.5,5155
22019,1,1,0,55,7,7,2,4.0,6.2,0.39,5242
22020,0,1,0,35,16,2,4,8.0,9.1,0.9,5106
22021,1,0,0,39,9,11,1,3.0,6.9,0.47,5348
22022,0,0,0,52,19,8,3,7.0,8.4,0.64,5107
22023,1,1,0,39,19,6,4,6.0,7.1,0.48,5149
22024,1,0,1,43,8,4,3,6.0,6.7,0.52,5314
22025,0,1,0,55,9,10,1,3.0,6.3,0.47,5398
22026,0,0,1,35,3,10,1,4.0,4.8,0.38,5355
22027,0,1,0,48,19,4,1,4.0,5.8,0.36,5413
22028,1,0,1,59,12,4,2,3.0,6.0,0.36,5242
22029,0,0,1,53,20,6,2,5.0,7.3,0.64,5055
22030,0,0,0,34,16,6,2,6.0,7.7,0.7,5254
22031,0,0,0,31,16,0,3,7.0,6.4,0.51,5097
22032,1,0,1,64,10,1,1,2.0,3.5,0.17,5228
22033,1,1,1,45,12,11,1,3.0,6.4,0.45,5412
22034,1,1,1,49,6,6,3,5.0,5.2,0.45,5213
22035,1,1,1,61,13,8,3,5.0,5.6,0.45,5344
22036,1,1,1,54,6,2,0,1.0,0.7,0.45,5282
22037,0,0,1,37,12,6,4,7.0,6.8,0.56,5279
22038,1,1,0,25,8,6,2,7.0,7.0,0.7,5355
22039,0,1,1,28,6,9,4,6.0,7.3,0.59,5237
22040,0,0,1,57,12,3,0,1.0,1.3,0.1,5168
22041,0,1,0,46,16,2,1,3.0,5.2,0.39,5169
22042,0,0,0,52,12,10,1,3.0,7.3,0.52,5154
22043,1,0,1,44,19,8,3,6.0,5.5,0.52,5320
22044,1,1,0,29,8,11,2,4.0,5.9,0.55,5412
22045,1,1,1,43,18,7,2,4.0,4.0,0.24,5283
22046,1,0,1,58,10,5,2,4.0,4.6,0.39,5411
22047,0,1,0,21,18,8,4,7.0,8.0,0.65,5315
22048,0,0,0,32,14,6,4,7.0,7.0,0.62,5381
22049,0,0,0,55,2,12,3,5.0,4.8,0.4,5220
22050,1,0,1,43,16,6,3,6.0,6.2,0.43,5384
22051,0,0,1,65,12,0,0,1.0,3.6,0.27,5078
22052,0,0,1,45,11,6,2,4.0,5.6,0.37,5134
22053,1,1,1,32,9,10,3,6.0,5.4,0.35,5303
22054,1,0,0,35,9,3,2,3.0,5.5,0.5,5191
22055,1,0,1,36,20,7,2,4.0,6.2,0.41,5152
22056,0,1,0,64,18,2,3,5.0,7.3,0.55,5116
22057,1,0,0,35,5,4,1,3.0,6.9,0.49,5251
22058,0,0,1,50,17,3,4,8.0,5.9,0.75,5147
22059,1,0,0,37,19,11,2,5.0,5.9,0.55,5367
22060,0,0,1,43,1,0,2,4.0,4.5,0.37,5119
22061,1,0,0,35,4,10,2,5.0,4.2,0.37,5376
22062,0,1,1,33,14,12,3,4.0,6.1,0.49,5314
22063,0,0,0,53,9,7,2,4.0,3.1,0.25,5064
22064,1,0,0,39,12,2,1,3.0,5.9,0.38,5410
22065,1,0,0,43,12,2,2,5.0,7.8,0.66,5305
22066,0,0,1,54,16,10,1,2.0,3.6,0.16,5088
22067,1,0,1,35,11,5,1,3.0,6.1,0.37,5213
22068,0,0,0,44,6,4,3,5.0,5.2,0.44,5348
22069,0,0,0,32,8,2,3,5.0,7.6,0.58,5141
22070,1,1,0,38,8,10,2,5.0,6.5,0.51,5290
22071,1,0,0,37,7,6,3,7.0,6.1,0.6,5111
22072,1,0,0,38,18,3,4,7.0,6.5,0.59,5398
22073,1,1,0,55,10,4,2,6.0,6.1,0.52,5317
22074,0,0,1,59,6,10,3,7.0,6.4,0.56,5070
22075,0,0,1,40,18,2,2,5.0,4.2,0.36,5212
22076,1,1,0,65,4,12,1,3.0,4.7,0.42,5170
22077,1,0,1,59,12,5,1,4.0,5.0,0.27,5241
22078,1,0,0,51,10,12,3,5.0,7.4,0.58,5057
22079,0,0,0,49,4,2,1,3.0,5.1,0.29,5050
22080,1,0,1,52,13,8,4,8.0,5.9,0.68,5095
22081,1,0,1,32,20,9,1,2.0,5.9,0.09,5351
22082,1,1,1,62,13,6,3,6.0,4.2,0.34,5335
22083,1,0,1,29,2,5,2,3.0,5.7,0.33,5255
22084,0,0,1,42,14,3,3,6.0,7.7,0.68,5342
22085,0,1,0,55,19,10,1,1.0,4.5,0.27,5103
22086,1,0,1,48,1,12,2,3.0,5.5,0.48,5100
22087,1,0,1,40,15,11,1,3.0,4.1,0.31,5202
22088,0,1,1,39,7,11,2,3.0,4.1,0.21,5258
22089,1,1,1,24,9,12,2,5.0,4.6,0.3,5298
22090,0,0,1,28,11,7,1,2.0,3.2,0.45,5156
22091,1,1,1,34,17,4,3,4.0,6.7,0.43,5282
22092,1,0,0,53,6,5,3,6.0,8.6,0.85,5401
22093,1,0,0,63,8,1,2,3.0,3.7,0.28,5383
22094,0,1,0,24,3,12,2,4.0,7.0,0.56,5408
22095,1,0,1,50,15,3,3,5.0,6.1,0.54,5359
22096,1,0,1,24,15,3,2,5.0,6.0,0.53,5247
22097,1,0,0,39,17,8,2,5.0,6.4,0.41,5166
22098,1,0,0,52,20,7,3,4.0,5.9,0.3,5207
22099,0,1,0,64,8,6,1,3.0,5.9,0.43,5069
22100,0,0,1,59,3,6,2,5.0,6.6,0.61,5167
22101,1,0,0,60,14,11,2,3.0,4.0,0.45,5106
22102,1,1,1,25,17,2,2,4.0,6.3,0.51,5203
22103,0,0,0,47,17,3,2,3.0,4.2,0.25,5308
22104,1,0,0,28,7,8,4,7.0,8.6,0.74,5084
22105,0,0,1,56,16,11,3,6.0,6.4,0.6,5319
22106,1,0,1,34,18,9,0,1.0,1.9,0.1,5344
22107,0,0,0,62,13,3,4,8.0,7.4,0.69,5164
22108,1,0,1,59,11,6,3,5.0,4.8,0.38,5353
22109,0,0,1,27,20,3,1,3.0,4.6,0.35,5219
22110,1,0,0,60,7,11,3,6.0,6.7,0.44,5295
22111,1,0,1,47,13,1,3,5.0,5.0,0.41,5172
