Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score
0,0,1,40,17,2,1,2.0,5.5,0.4
0,1,1,24,8,7,2,4.0,4.4,0.45
0,0,1,27,8,10,2,2.0,4.7,0.29
0,0,1,42,13,2,2,3.0,3.4,0.26
1,0,1,55,17,11,1,3.0,5.5,0.43
1,1,0,32,3,2,2,2.0,1.6,0.09
0,0,0,21,5,5,3,6.0,7.1,0.52
0,1,0,57,14,0,4,6.0,8.3,0.67
1,0,0,54,13,10,0,1.0,4.7,0.24
1,1,0,53,2,9,3,6.0,5.5,0.43
1,0,1,28,9,9,5,10.0,7.5,0.76
1,0,0,63,10,3,5,10.0,8.8,0.96
1,0,0,45,12,1,3,4.0,5.1,0.36
1,0,0,27,14,9,2,4.0,6.4,0.6
0,0,0,64,4,6,3,7.0,6.6,0.51
0,1,0,24,9,1,5,10.0,9.7,0.88
0,1,0,47,5,3,0,2.0,4.0,0.26
0,1,0,34,7,5,3,7.0,7.6,0.71
0,1,0,49,19,11,3,4.0,8.4,0.83
0,0,0,22,14,3,3,8.0,8.7,0.82
1,0,1,31,11,9,3,5.0,5.0,0.32
0,0,0,24,2,6,4,9.0,8.1,0.8
0,0,1,37,15,2,1,3.0,5.9,0.34
1,0,0,48,18,1,3,5.0,5.9,0.38
1,0,0,24,8,7,3,5.0,4.2,0.35
1,0,1,56,8,8,1,4.0,5.2,0.34
0,0,0,46,19,8,2,4.0,6.4,0.59
0,1,1,40,5,8,2,3.0,3.9,0.17
1,0,1,43,18,5,3,4.0,6.8,0.45
1,0,1,43,10,12,2,4.0,6.4,0.47
1,0,1,31,16,9,3,6.0,6.0,0.48
0,0,0,24,18,4,2,4.0,7.0,0.52
1,1,1,38,16,1,0,1.0,1.7,0.09
0,1,0,22,10,0,2,4.0,8.0,0.66
0,0,0,57,16,9,3,7.0,7.3,0.72
0,1,1,62,10,12,2,4.0,5.6,0.52
1,1,1,46,15,9,0,4.0,2.9,0.11
1,0,0,38,13,9,2,5.0,6.2,0.45
1,0,1,35,13,8,2,7.0,8.7,0.71
0,1,0,48,9,12,3,5.0,6.5,0.43
1,0,1,50,7,11,2,4.0,5.0,0.37
1,0,0,53,10,1,1,1.0,0.9,0.45
1,0,0,47,19,8,5,8.0,9.2,0.89
1,0,0,37,7,0,3,7.0,5.9,0.61
0,0,1,21,8,12,2,4.0,7.7,0.59
1,1,1,62,15,11,2,5.0,6.3,0.5
1,1,1,41,11,3,1,2.0,4.7,0.35
0,0,1,32,17,7,3,6.0,7.5,0.56
0,1,1,47,12,1,2,4.0,5.5,0.44
1,0,1,46,9,3,1,3.0,4.3,0.34
0,0,0,59,1,8,2,5.0,6.2,0.55
1,0,1,42,9,2,3,5.0,5.1,0.45
0,0,0,61,4,0,0,1.0,1.8,0.11
1,0,1,33,12,7,0,1.0,2.3,0.18
0,1,0,33,10,8,3,6.0,6.1,0.55
0,1,1,47,17,10,2,4.0,6.5,0.51
1,0,1,61,14,11,1,1.0,3.5,0.22
0,1,1,53,1,9,3,6.0,8.3,0.7
0,1,0,56,1,4,2,4.0,6.0,0.57
0,1,0,28,10,10,2,5.0,5.7,0.42
0,0,0,58,2,0,4,7.0,8.4,0.72
1,0,0,46,6,10,2,6.0,7.4,0.53
0,1,0,43,17,1,1,3.0,5.5,0.51
0,0,0,32,14,10,3,5.0,5.5,0.44
1,0,0,47,4,5,3,6.0,5.9,0.54
1,1,1,52,14,11,2,4.0,5.1,0.48
1,0,0,63,13,11,3,6.0,7.7,0.7
0,1,0,52,15,3,4,8.0,7.4,0.45
0,0,0,35,18,3,3,5.0,7.6,0.69
0,0,1,32,14,3,3,7.0,7.9,0.62
0,0,1,51,16,12,2,5.0,4.6,0.39
1,1,1,57,20,10,3,6.0,6.9,0.62
1,1,1,63,17,9,3,5.0,8.0,0.61
0,1,1,52,18,3,2,4.0,4.5,0.29
0,1,0,22,20,6,5,10.0,7.6,0.77
0,1,1,28,5,12,4,7.0,8.0,0.7
0,0,0,39,2,12,2,4.0,2.4,0.09
1,0,1,55,8,10,1,2.0,4.3,0.2
1,0,1,59,19,3,3,5.0,5.9,0.44
1,0,0,26,4,6,0,1.0,4.6,0.3
0,0,0,61,20,3,4,8.0,8.9,0.85
1,0,1,45,9,9,0,1.0,5.9,0.01
0,0,1,60,14,6,3,5.0,5.5,0.5
0,1,0,48,4,2,3,7.0,7.5,0.52
1,1,0,38,5,3,4,8.0,8.0,0.84
1,0,0,62,10,3,0,1.0,0.7,0.06
0,0,1,31,15,5,3,5.0,8.1,0.67
1,1,0,47,1,7,2,4.0,6.4,0.57
1,0,1,31,2,2,0,1.0,2.8,0.22
1,0,0,33,19,11,1,3.0,5.9,0.11
0,1,1,56,7,9,2,3.0,5.5,0.46
1,0,1,24,3,2,2,2.0,4.1,0.23
0,1,0,63,3,3,0,3.0,5.3,0.31
1,1,1,37,8,6,3,7.0,8.8,0.8
1,0,1,30,15,8,1,2.0,4.6,0.4
1,0,0,62,2,11,2,4.0,7.6,0.62
0,0,1,24,2,9,2,4.0,5.9,0.25
0,1,1,27,8,8,2,4.0,6.8,0.65
0,1,1,31,14,12,2,6.0,8.1,0.61
1,0,1,63,4,2,1,1.0,2.1,0.09
0,0,1,57,4,4,4,8.0,8.2,0.73
1,0,1,39,11,0,0,1.0,4.2,0.22
1,0,1,52,3,6,1,4.0,5.7,0.35
0,1,1,37,4,2,1,2.0,5.2,0.34
1,1,0,24,4,6,3,5.0,6.5,0.45
1,1,0,47,6,6,1,5.0,5.6,0.53
1,0,1,43,16,1,2,3.0,4.5,0.29
1,0,0,38,11,1,3,5.0,8.0,0.64
0,1,1,31,17,10,2,3.0,3.2,0.45
0,0,0,34,20,1,3,5.0,6.4,0.61
0,0,0,43,6,2,2,5.0,5.7,0.52
1,0,0,55,12,6,2,6.0,6.8,0.56
1,0,0,63,18,8,4,8.0,7.4,0.76
1,0,1,62,12,6,2,4.0,4.2,0.23
1,0,0,22,7,4,3,6.0,5.4,0.34
1,0,0,55,2,0,1,2.0,5.9,0.28
1,0,0,50,9,6,2,4.0,5.0,0.42
0,0,1,44,8,10,1,2.0,4.4,0.28
1,0,1,33,8,4,2,4.0,5.1,0.41
0,0,1,63,2,3,4,7.0,7.1,0.54
0,1,0,61,13,12,4,7.0,6.0,0.57
1,0,1,55,14,5,4,9.0,5.9,0.81
0,0,0,24,6,8,2,4.0,4.9,0.42
1,0,0,28,14,2,3,6.0,9.1,0.82
1,0,1,27,14,10,3,4.0,5.1,0.29
0,0,1,62,1,2,2,6.0,7.8,0.61
0,0,0,52,10,6,3,6.0,5.5,0.37
1,1,0,42,19,11,1,2.0,5.1,0.29
0,0,1,24,19,9,1,4.0,4.1,0.3
1,1,1,42,19,6,1,4.0,5.1,0.45
0,0,0,60,7,0,2,5.0,5.3,0.44
0,0,1,60,13,7,1,1.0,4.4,0.45
0,0,0,44,16,1,4,6.0,7.4,0.59
1,1,1,44,3,11,2,5.0,7.2,0.49
0,0,1,33,19,11,2,4.0,7.3,0.57
0,0,1,47,19,12,3,7.0,5.9,0.85
1,0,1,40,1,12,5,9.0,9.7,0.81
1,0,0,30,14,5,4,7.0,6.2,0.49
0,0,0,54,16,9,2,4.0,7.6,0.54
0,0,0,57,11,1,2,5.0,5.9,0.51
0,0,1,28,15,0,3,4.0,5.9,0.42
0,0,0,28,17,6,3,6.0,7.9,0.68
0,0,1,60,7,4,4,7.0,8.0,0.79
0,1,0,33,12,4,4,7.0,7.6,0.72
1,0,0,55,13,7,1,2.0,5.9,0.45
0,0,0,43,16,10,2,4.0,2.7,0.18
0,1,1,37,20,10,2,4.0,6.4,0.6
0,1,1,29,3,5,2,5.0,6.9,0.48
1,1,0,35,16,4,1,2.0,5.4,0.46
1,0,1,30,14,7,1,2.0,4.7,0.39
1,0,1,22,5,5,2,7.0,8.6,0.71
1,0,1,44,3,0,3,5.0,6.6,0.48
0,0,1,24,11,8,3,7.0,7.6,0.71
1,1,1,24,3,3,0,2.0,3.0,0.15
0,1,1,43,16,6,2,4.0,7.4,0.52
1,0,0,42,13,6,2,3.0,5.9,0.45
0,0,0,52,1,7,4,6.0,6.5,0.64
1,1,0,24,7,6,2,6.0,6.9,0.57
1,1,1,43,11,8,0,2.0,4.1,0.18
1,1,1,55,15,4,3,6.0,4.9,0.31
0,1,0,25,17,8,0,1.0,1.0,0.02
0,0,1,24,15,7,2,4.0,5.8,0.45
0,0,1,37,16,7,2,6.0,6.7,0.55
1,0,0,51,17,4,3,7.0,8.1,0.69
1,0,0,25,11,12,4,8.0,8.0,0.82
1,1,0,58,12,11,1,2.0,2.2,0.15
1,0,1,25,11,4,1,4.0,5.9,0.45
1,0,1,43,16,6,2,4.0,6.2,0.45
0,0,1,26,8,4,3,6.0,5.2,0.4
1,0,0,48,16,10,3,5.0,7.5,0.54
1,1,0,59,2,8,2,4.0,5.7,0.44
0,0,0,33,10,10,3,7.0,7.5,0.66
0,0,1,39,1,2,4,6.0,7.3,0.65
0,1,0,23,14,10,4,7.0,7.5,0.68
0,1,1,32,11,2,2,6.0,8.3,0.7
0,0,0,64,16,8,3,6.0,5.9,0.54
0,0,0,43,5,1,3,6.0,5.8,0.51
1,0,1,63,17,6,4,6.0,8.0,0.45
0,0,0,58,18,6,3,4.0,6.5,0.49
0,0,1,45,16,2,3,6.0,8.8,0.78
0,1,1,39,1,8,2,3.0,3.3,0.17
1,1,1,61,15,8,1,3.0,2.7,0.16
0,0,1,42,17,9,2,5.0,6.2,0.54
1,0,0,54,8,11,1,2.0,3.2,0.15
1,0,1,35,6,3,1,3.0,3.3,0.12
1,1,0,22,16,6,3,6.0,6.0,0.55
1,0,0,24,5,11,1,2.0,3.9,0.25
0,1,0,58,9,11,3,5.0,6.5,0.52
0,0,0,25,4,4,4,6.0,5.9,0.55
1,0,1,24,16,3,1,2.0,5.3,0.46
1,0,1,64,8,2,3,5.0,4.4,0.36
1,1,0,64,9,8,3,5.0,4.9,0.41
0,1,0,25,2,8,4,9.0,8.5,0.45
1,1,0,39,6,9,4,7.0,7.2,0.74
1,0,0,49,17,3,2,4.0,5.9,0.17
1,1,0,43,19,8,3,5.0,5.9,0.33
0,0,1,36,11,3,1,3.0,6.1,0.42
1,0,0,52,19,8,2,5.0,6.1,0.52
1,0,1,45,6,9,0,1.0,1.5,0.07
0,1,0,31,3,0,4,8.0,8.0,0.69
1,0,1,64,11,11,4,8.0,8.1,0.67
0,0,1,63,1,1,1,3.0,4.1,0.22
1,1,1,45,8,1,3,6.0,5.3,0.46
1,0,1,28,6,8,0,1.0,5.9,0.13
1,1,0,50,19,7,2,4.0,6.5,0.46
1,1,0,55,13,0,2,6.0,6.7,0.55
1,0,1,56,11,8,2,4.0,4.8,0.4
0,0,1,36,9,5,3,7.0,5.9,0.78
0,0,0,58,1,9,1,4.0,6.3,0.51
1,1,0,55,7,11,3,6.0,6.0,0.47
1,0,1,31,8,0,1,3.0,5.9,0.46
0,1,1,36,5,10,1,2.0,4.2,0.27
0,1,1,21,15,5,2,3.0,4.2,0.33
1,1,1,57,6,3,0,1.0,3.6,0.14
1,0,0,58,6,12,3,7.0,6.3,0.51
1,1,0,44,5,12,3,5.0,4.7,0.45
0,1,1,44,5,3,3,7.0,7.3,0.59
0,0,0,29,7,5,3,7.0,7.4,0.62
0,0,0,31,2,3,2,5.0,7.7,0.66
0,0,1,49,2,7,0,1.0,2.3,0.05
0,1,0,45,2,3,4,7.0,8.1,0.77
1,1,0,33,17,7,3,6.0,9.2,0.45
1,0,1,42,15,9,2,4.0,5.1,0.28
0,1,1,54,3,7,3,6.0,6.9,0.46
1,1,1,43,3,3,1,2.0,4.1,0.26
0,0,1,54,18,0,3,7.0,8.8,0.79
0,0,1,33,12,8,3,7.0,6.8,0.45
1,0,1,61,4,9,3,5.0,6.0,0.43
1,1,1,40,13,7,0,1.0,3.2,0.24
0,0,1,43,11,10,2,5.0,8.0,0.59
1,1,1,48,13,11,2,4.0,4.2,0.3
1,1,1,37,3,4,5,9.0,9.6,0.88
1,1,1,43,8,5,1,3.0,6.7,0.48
0,0,1,27,16,10,3,6.0,5.1,0.35
0,1,1,37,2,10,1,1.0,4.5,0.29
0,0,0,60,16,12,1,3.0,3.8,0.29
1,0,1,27,3,4,2,4.0,4.3,0.35
0,1,1,53,6,0,4,7.0,7.3,0.7
1,1,0,21,8,11,2,4.0,6.9,0.54
1,1,1,59,2,3,1,3.0,3.5,0.3
1,0,0,30,7,4,3,5.0,6.5,0.55
0,0,1,33,18,7,2,4.0,4.0,0.3
1,0,1,23,2,4,3,5.0,5.4,0.41
1,0,1,44,2,9,1,1.0,1.3,0.08
1,0,0,50,11,10,1,1.0,1.5,0.07
1,0,0,43,17,5,0,3.0,4.4,0.3
0,0,0,33,7,4,3,5.0,6.7,0.6
1,0,1,28,8,11,2,4.0,3.5,0.3
1,0,1,22,2,0,0,1.0,4.9,0.27
1,0,0,65,14,4,1,3.0,5.3,0.36
1,0,1,33,12,7,3,6.0,6.2,0.6
1,0,1,41,7,0,0,1.0,0.2,0.45
0,0,0,64,19,5,3,4.0,5.0,0.4
0,1,1,23,7,5,1,1.0,4.1,0.28
1,1,1,47,3,9,1,1.0,4.2,0.45
0,0,1,54,1,6,2,5.0,3.6,0.31
1,0,1,52,2,2,3,5.0,6.5,0.55
0,1,0,30,13,1,2,5.0,6.8,0.45
0,0,1,46,3,6,4,9.0,9.8,0.85
1,1,0,53,12,7,2,3.0,5.3,0.38
1,0,1,37,2,2,3,5.0,5.2,0.45
1,1,0,47,9,2,2,2.0,4.4,0.26
1,1,0,49,16,11,3,6.0,5.9,0.45
1,1,0,34,10,3,3,6.0,8.3,0.63
0,0,1,62,13,11,3,6.0,4.6,0.41
0,0,1,58,4,9,5,9.0,7.8,0.78
0,1,1,32,14,4,2,5.0,6.2,0.45
0,0,1,52,1,12,2,2.0,3.7,0.45
1,1,1,59,4,10,3,6.0,6.1,0.38
0,1,0,52,5,7,4,8.0,6.7,0.55
0,0,0,44,4,0,3,7.0,6.1,0.52
1,0,0,46,11,7,3,6.0,7.0,0.55
1,1,1,38,11,9,3,7.0,6.5,0.6
1,1,1,40,17,6,3,8.0,5.9,0.75
1,1,0,55,2,1,2,2.0,5.9,0.2
1,0,1,47,13,12,3,5.0,6.0,0.46
0,1,0,45,17,9,4,9.0,9.8,0.83
1,1,0,26,20,6,2,2.0,2.1,0.17
0,0,1,55,9,4,3,4.0,5.7,0.37
1,0,1,38,20,1,0,1.0,5.9,0.04
0,1,0,30,17,1,2,7.0,7.5,0.71
0,1,0,43,1,0,3,6.0,7.0,0.63
0,1,1,45,14,0,1,3.0,7.3,0.5
0,0,1,59,20,0,1,4.0,5.9,0.42
1,1,1,32,1,4,3,4.0,5.2,0.27
1,0,1,50,17,11,3,4.0,6.3,0.4
1,0,0,46,10,0,2,3.0,4.1,0.25
1,0,0,31,4,2,2,3.0,3.9,0.31
1,0,0,28,7,1,2,4.0,7.5,0.64
0,0,1,36,20,4,2,4.0,4.9,0.31
0,0,1,23,5,6,2,3.0,4.1,0.33
0,0,1,54,19,1,2,5.0,6.6,0.62
0,0,1,44,1,5,2,4.0,5.9,0.38
1,1,1,21,20,10,2,3.0,6.1,0.41
0,0,1,42,14,8,1,3.0,1.9,0.15
1,0,0,30,17,0,2,4.0,3.9,0.22
0,1,0,35,9,8,2,5.0,8.0,0.6
0,1,1,53,9,8,3,6.0,8.4,0.69
0,0,1,32,14,7,2,6.0,8.1,0.62
0,1,0,26,20,1,3,7.0,10.0,0.93
0,0,1,26,7,1,2,3.0,3.5,0.18
1,1,0,21,16,8,2,6.0,5.9,0.57
1,0,1,50,18,12,1,3.0,5.9,0.37
1,0,1,28,6,1,2,4.0,5.9,0.45
0,0,0,44,7,12,2,4.0,7.1,0.57
1,0,0,65,8,2,2,4.0,5.9,0.45
1,0,0,31,17,7,3,7.0,8.5,0.8
1,1,1,22,13,4,3,6.0,5.2,0.45
1,0,0,39,5,5,4,7.0,6.2,0.59
0,1,0,54,10,0,2,3.0,4.1,0.25
0,0,0,22,9,1,3,5.0,7.1,0.66
0,1,1,23,1,4,2,3.0,4.2,0.45
0,0,0,55,7,7,3,7.0,8.1,0.64
0,0,0,24,16,7,0,1.0,0.9,0.08
0,0,0,49,5,7,3,7.0,7.6,0.57
1,0,1,35,18,0,2,4.0,5.4,0.49
1,0,1,64,5,7,2,4.0,6.2,0.51
0,1,0,56,11,7,3,7.0,8.6,0.66
0,0,1,63,18,1,3,7.0,8.4,0.66
0,1,0,25,19,3,5,8.0,5.9,0.74
1,0,0,61,13,6,3,4.0,5.2,0.45
1,0,0,27,8,10,2,5.0,4.9,0.45
0,1,1,55,5,0,1,2.0,5.9,0.13
0,1,1,65,18,8,2,2.0,4.6,0.27
0,0,1,24,3,9,1,3.0,6.7,0.43
0,0,0,22,4,11,3,6.0,8.4,0.68
1,0,0,65,10,9,2,3.0,4.9,0.44
0,0,0,30,10,6,1,2.0,3.9,0.24
1,0,1,42,1,5,2,4.0,5.9,0.3
1,0,1,52,16,9,2,4.0,4.6,0.29
1,0,1,58,13,8,1,3.0,3.9,0.32
1,0,1,56,5,9,1,4.0,6.0,0.41
1,1,1,52,2,2,4,6.0,7.8,0.59
0,0,1,60,20,2,1,2.0,6.6,0.48
1,0,1,47,7,1,3,5.0,6.3,0.45
1,0,1,34,6,2,3,5.0,5.2,0.49
0,0,0,32,11,12,2,6.0,8.2,0.62
1,0,0,30,16,6,3,4.0,5.8,0.34
0,0,0,57,19,3,2,6.0,8.7,0.73
1,0,0,41,17,10,1,4.0,4.7,0.45
0,0,1,41,9,8,3,4.0,6.1,0.4
0,1,0,33,12,10,2,4.0,7.9,0.61
1,1,0,45,4,1,3,7.0,8.9,0.45
0,0,1,58,14,3,3,6.0,6.4,0.61
0,0,0,55,20,5,2,3.0,3.3,0.26
0,0,0,47,13,5,3,6.0,6.3,0.53
0,0,0,38,4,11,0,1.0,2.4,0.15
1,0,0,33,14,11,1,1.0,3.8,0.16
1,1,1,26,10,2,1,3.0,4.9,0.35
1,0,1,52,1,9,2,3.0,6.2,0.5
0,0,0,33,13,5,4,8.0,8.7,0.69
0,0,1,24,16,8,4,8.0,7.4,0.57
1,1,1,51,7,9,1,4.0,4.4,0.39
1,0,1,43,4,1,0,2.0,5.9,0.15
0,0,0,36,1,1,2,4.0,6.6,0.59
1,0,1,50,20,11,2,4.0,6.9,0.53
0,1,1,39,5,4,1,3.0,5.9,0.28
0,1,0,21,20,4,3,8.0,8.4,0.8
1,0,0,25,10,8,2,3.0,3.4,0.28
0,0,0,53,5,5,0,1.0,5.9,0.45
1,1,1,61,9,3,3,5.0,6.0,0.46
0,1,0,57,20,0,2,6.0,7.3,0.71
0,0,0,21,11,3,4,8.0,8.2,0.75
1,0,1,60,2,1,1,4.0,5.1,0.3
1,1,0,37,18,3,2,4.0,6.2,0.57
1,0,1,25,18,0,3,4.0,5.6,0.42
1,0,1,61,12,7,2,5.0,5.9,0.37
1,1,1,36,1,3,1,4.0,6.7,0.45
1,0,0,24,16,3,3,5.0,6.7,0.49
0,1,0,37,14,11,3,4.0,7.2,0.61
0,0,1,26,8,11,1,2.0,4.7,0.29
0,0,1,35,17,8,2,5.0,4.3,0.36
0,0,0,22,10,6,4,4.0,8.1,0.75
1,0,0,31,4,10,4,8.0,8.5,0.88
0,0,0,65,3,7,4,7.0,6.5,0.63
0,1,1,55,3,0,1,1.0,2.7,0.09
1,1,1,57,13,2,1,2.0,5.4,0.4
1,1,1,24,4,3,0,1.0,2.9,0.18
1,1,1,25,9,11,1,2.0,4.5,0.26
0,0,0,22,4,8,0,1.0,2.0,0.14
0,0,1,29,20,6,2,4.0,5.5,0.42
0,1,0,65,1,9,2,3.0,3.6,0.2
0,1,1,23,12,4,4,6.0,8.0,0.68
0,1,1,23,17,0,2,4.0,4.3,0.25
0,0,0,21,8,10,2,3.0,3.8,0.25
0,0,0,31,6,11,3,6.0,7.6,0.58
1,0,0,41,7,3,1,4.0,6.0,0.52
0,0,0,49,6,11,4,4.0,8.0,0.74
0,0,0,58,1,0,4,6.0,7.7,0.69
0,1,0,34,7,4,4,7.0,5.9,0.62
1,0,1,53,10,7,2,4.0,5.9,0.1
0,1,0,22,10,5,1,4.0,5.9,0.52
0,0,0,46,6,11,3,5.0,8.0,0.64
1,1,1,37,3,4,1,4.0,4.6,0.4
0,1,0,59,2,0,2,5.0,6.1,0.54
0,1,1,45,3,6,2,7.0,7.9,0.71
1,1,1,59,2,2,1,3.0,4.0,0.3
1,1,1,42,17,11,0,1.0,2.7,0.13
0,0,1,58,18,0,2,5.0,7.0,0.62
0,0,0,24,6,3,2,4.0,4.5,0.35
0,0,0,46,18,11,3,4.0,7.1,0.5
0,0,1,47,19,8,3,4.0,6.1,0.5
1,0,1,32,16,1,1,3.0,5.9,0.43
1,1,0,25,16,8,3,6.0,6.8,0.6
1,1,1,52,11,8,1,2.0,4.4,0.37
0,1,0,33,18,0,1,3.0,5.6,0.34
1,0,1,57,18,1,1,4.0,5.9,0.38
0,0,1,44,17,4,3,6.0,7.3,0.55
1,0,0,43,16,12,3,6.0,5.0,0.38
1,0,0,53,14,6,3,7.0,7.2,0.73
0,0,1,60,3,1,1,4.0,5.5,0.41
0,1,1,38,8,7,3,4.0,5.5,0.45
0,0,0,29,8,4,3,6.0,7.7,0.59
1,0,0,65,6,8,2,3.0,4.5,0.26
0,0,1,63,20,11,2,3.0,5.3,0.38
1,1,1,56,8,7,2,5.0,5.9,0.37
0,1,1,40,8,7,1,3.0,5.3,0.41
0,1,1,62,2,9,3,6.0,6.0,0.57
0,1,1,48,7,6,2,5.0,6.8,0.51
1,1,0,22,16,7,2,6.0,6.6,0.51
1,0,1,50,12,11,2,4.0,5.3,0.39
0,0,0,39,11,11,1,3.0,5.5,0.46
1,0,0,42,19,7,2,4.0,5.9,0.42
1,0,0,54,19,8,2,2.0,4.3,0.27
1,0,1,38,7,2,4,8.0,7.5,0.6
0,0,1,29,13,12,3,6.0,6.1,0.5
1,1,1,65,7,4,2,5.0,5.4,0.48
1,1,1,32,3,2,3,6.0,5.1,0.4
0,1,1,30,1,2,0,1.0,4.3,0.23
1,0,0,30,16,8,3,7.0,9.4,0.45
1,1,1,22,19,5,1,3.0,6.0,0.43
0,1,1,46,2,4,3,5.0,5.9,0.52
1,1,0,49,9,12,1,2.0,3.3,0.26
1,1,1,52,2,1,1,3.0,5.9,0.34
0,0,0,22,5,9,4,10.0,9.9,0.97
0,0,1,50,20,9,2,3.0,5.6,0.49
0,0,0,56,10,2,3,7.0,6.1,0.55
1,1,0,27,17,11,3,4.0,5.9,0.36
0,0,0,56,9,2,1,4.0,7.0,0.52
1,0,1,59,18,6,3,4.0,5.9,0.4
0,1,0,56,1,7,0,1.0,2.6,0.2
0,0,1,55,13,9,3,8.0,8.5,0.77
0,0,0,61,10,8,2,5.0,7.8,0.66
1,0,0,30,3,1,3,6.0,4.3,0.36
1,0,0,30,11,7,1,3.0,2.3,0.16
1,1,1,53,16,6,2,4.0,5.9,0.45
1,1,1,35,20,0,2,3.0,4.1,0.28
0,0,0,37,10,0,2,4.0,7.1,0.58
1,0,0,46,4,6,3,4.0,5.7,0.44
1,0,0,57,19,5,2,4.0,6.5,0.64
1,0,1,28,11,3,2,4.0,6.1,0.41
0,0,0,59,8,4,4,7.0,8.3,0.72
1,0,1,57,3,3,1,3.0,5.9,0.24
0,0,1,24,8,6,3,5.0,6.8,0.65
1,1,1,42,9,4,4,8.0,8.7,0.79
1,0,0,26,18,12,1,2.0,5.9,0.28
1,0,0,39,2,0,3,5.0,5.7,0.44
1,0,0,23,7,2,2,5.0,6.7,0.63
0,1,1,39,13,5,2,5.0,6.8,0.68
1,1,1,64,5,3,2,4.0,7.3,0.53
0,0,1,24,19,5,3,6.0,7.2,0.65
1,0,1,65,7,11,2,3.0,5.9,0.4
1,0,1,25,7,0,2,4.0,2.5,0.19
0,0,0,29,14,4,5,10.0,8.9,0.85
0,1,1,34,8,11,1,3.0,4.3,0.33
0,1,1,60,11,2,2,3.0,3.1,0.25
0,0,0,43,4,4,2,6.0,6.6,0.52
1,0,0,58,2,10,4,7.0,7.9,0.68
0,0,0,46,14,7,2,5.0,8.7,0.69
1,0,0,24,18,4,3,5.0,5.6,0.41
0,1,1,59,18,5,2,4.0,5.7,0.45
1,0,0,39,7,8,3,6.0,6.4,0.46
0,0,1,52,6,4,2,5.0,8.6,0.68
1,0,1,26,6,1,0,1.0,2.4,0.06
1,0,1,55,6,3,2,3.0,6.6,0.49
0,1,0,62,12,2,2,4.0,6.9,0.62
1,1,1,49,2,5,1,3.0,4.7,0.39
0,0,0,57,9,8,2,4.0,8.1,0.62
0,1,1,35,9,11,1,2.0,2.4,0.18
1,0,1,34,18,3,2,5.0,5.5,0.38
1,0,0,27,16,4,3,6.0,7.7,0.63
0,1,1,60,18,7,2,4.0,5.0,0.34
1,0,0,64,6,9,3,6.0,5.8,0.55
1,0,1,55,9,3,4,8.0,9.9,0.86
1,0,0,50,13,0,0,1.0,5.9,0.45
0,0,1,52,12,11,2,4.0,4.9,0.38
0,1,1,31,3,9,2,5.0,4.6,0.32
1,1,0,52,10,4,3,5.0,4.3,0.38
1,1,1,33,4,8,1,1.0,4.0,0.45
0,0,0,52,3,12,0,1.0,4.0,0.21
1,0,1,25,17,11,4,7.0,5.8,0.56
1,0,0,52,13,11,2,6.0,8.6,0.7
1,0,1,36,8,2,1,2.0,5.9,0.28
0,1,0,24,14,3,3,7.0,8.2,0.72
0,0,1,24,10,5,3,5.0,5.7,0.47
0,0,0,35,12,6,3,5.0,7.4,0.68
1,1,0,55,19,10,4,9.0,8.4,0.81
1,0,0,42,6,0,0,1.0,5.9,0.02
1,0,1,63,9,3,1,3.0,2.9,0.17
1,1,1,24,5,11,3,5.0,6.5,0.45
0,0,1,39,9,2,1,3.0,4.3,0.3
0,0,0,54,9,1,2,4.0,4.6,0.33
1,1,1,33,4,3,2,2.0,4.1,0.24
1,0,0,25,17,6,2,6.0,6.2,0.53
0,0,1,57,12,6,1,2.0,2.7,0.14
0,0,1,40,15,0,4,6.0,7.8,0.59
0,1,0,60,13,5,3,4.0,5.9,0.56
1,0,1,45,11,10,2,4.0,6.0,0.58
1,1,0,64,18,0,2,5.0,5.5,0.49
0,1,0,24,10,10,4,9.0,8.0,0.77
0,1,0,52,12,9,3,6.0,6.6,0.58
0,1,0,38,5,7,5,9.0,5.9,0.87
1,0,0,23,16,2,1,3.0,5.9,0.32
1,0,1,43,13,9,2,5.0,6.9,0.53
0,0,0,30,14,10,3,6.0,7.3,0.51
1,1,0,28,4,4,3,7.0,8.3,0.85
1,1,0,49,18,1,3,6.0,6.3,0.48
1,0,1,22,1,7,2,3.0,5.9,0.45
0,0,0,53,10,9,2,3.0,4.5,0.32
1,0,0,46,6,0,1,4.0,5.1,0.3
0,0,1,34,10,2,2,3.0,5.6,0.47
0,1,1,65,17,1,1,2.0,4.7,0.35
0,1,1,52,9,9,3,5.0,7.0,0.5
1,1,1,40,1,11,0,1.0,2.4,0.06
0,0,1,31,11,4,1,2.0,3.5,0.22
0,0,0,50,18,2,1,2.0,5.9,0.31
0,0,0,47,3,9,4,7.0,7.2,0.69
0,0,1,36,8,9,1,4.0,5.1,0.4
0,0,1,24,15,0,3,6.0,7.7,0.65
1,1,1,51,19,8,1,4.0,6.1,0.43
0,1,0,36,5,8,3,5.0,6.2,0.53
0,0,1,31,8,12,3,5.0,5.9,0.34
0,1,0,28,13,5,3,6.0,8.4,0.65
1,1,0,49,16,12,4,9.0,7.5,0.72
0,0,0,36,9,0,1,4.0,6.1,0.5
